type_of_contribution,number,business_days_to_merge,number_of_commenters,number_of_comments
AUTOMATION,171,0.7263071895424836,1.5321637426900585,3.4444444444444446
COLLABORATOR,56,0.4675925925925926,2.5357142857142856,4.982142857142857
CONTRIBUTOR,30,6.241071428571429,3.5,13.633333333333333
MEMBER,239,3.660024154589372,3.1464435146443517,9.06694560669456
NONE,4,5.0,3.75,13.25
