type_of_contribution,number,business_days_to_merge,number_of_commenters,number_of_comments
AUTOMATION,175,0.5796178343949044,1.542857142857143,3.337142857142857
COLLABORATOR,48,0.6059782608695652,2.4375,4.770833333333333
CONTRIBUTOR,42,6.33445945945946,3.2857142857142856,12.071428571428571
MEMBER,231,4.090909090909091,2.9956709956709955,8.813852813852813
NONE,4,5.0,3.75,13.25
