type_of_contribution,number,business_days_to_merge,number_of_commenters,number_of_comments
AUTOMATION,171,1.2120967741935484,2.0409356725146197,4.473684210526316
COLLABORATOR,66,1.4880952380952381,2.5606060606060606,7.181818181818182
CONTRIBUTOR,26,3.789473684210526,3.3846153846153846,12.653846153846153
MEMBER,232,3.00307881773399,2.918103448275862,8.568965517241379
NONE,5,1.0,2.4,5.0
