type_of_contribution,number,business_days_to_merge,number_of_commenters,number_of_comments
AUTOMATION,158,1.1386986301369864,2.2531645569620253,4.493670886075949
COLLABORATOR,56,0.6316964285714286,2.607142857142857,6.357142857142857
CONTRIBUTOR,22,4.323529411764706,3.3636363636363638,8.863636363636363
MEMBER,159,3.801094890510949,2.880503144654088,7.8427672955974845
NONE,5,1.0,2.4,5.0
