type_of_contribution,number,business_days_to_merge,number_of_commenters,number_of_comments
AUTOMATION,172,0.7459415584415584,1.5406976744186047,3.505813953488372
COLLABORATOR,56,0.4675925925925926,2.5357142857142856,4.982142857142857
CONTRIBUTOR,30,6.241071428571429,3.5,13.633333333333333
MEMBER,238,3.680487804878049,3.1512605042016806,9.298319327731093
NONE,4,5.0,3.75,13.25
