type_of_contribution,number,business_days_to_merge,number_of_commenters,number_of_comments
AUTOMATION,180,0.6145833333333334,1.5277777777777777,3.15
COLLABORATOR,52,1.7325,2.326923076923077,5.980769230769231
CONTRIBUTOR,42,3.89527027027027,3.142857142857143,10.166666666666666
MEMBER,222,3.783552631578947,2.7432432432432434,8.486486486486486
NONE,4,5.0,3.0,8.5
