type_of_contribution,number,business_days_to_merge,number_of_commenters,number_of_comments
AUTOMATION,171,0.7183441558441559,1.5204678362573099,3.4444444444444446
COLLABORATOR,56,0.4675925925925926,2.5357142857142856,4.982142857142857
CONTRIBUTOR,30,6.241071428571429,3.5,13.633333333333333
MEMBER,239,3.573918269230769,3.1171548117154813,8.97907949790795
NONE,4,5.0,3.75,13.25
