type_of_contribution,number,business_days_to_merge,number_of_commenters,number_of_comments
AUTOMATION,173,0.5633333333333334,1.5722543352601157,3.2832369942196533
COLLABORATOR,45,1.938953488372093,2.3555555555555556,6.222222222222222
CONTRIBUTOR,38,3.426470588235294,3.236842105263158,10.31578947368421
MEMBER,240,4.111111111111111,2.7875,8.3375
NONE,4,5.0,3.75,13.25
