type_of_contribution,number,business_days_to_merge,number_of_commenters,number_of_comments
AUTOMATION,171,0.5514705882352942,1.5497076023391814,3.3391812865497075
COLLABORATOR,47,0.9638888888888889,2.3617021276595747,5.9787234042553195
CONTRIBUTOR,42,4.298611111111111,3.1666666666666665,10.880952380952381
MEMBER,236,3.7735148514851486,2.8686440677966103,8.364406779661017
NONE,4,5.0,3.75,13.25
