type_of_contribution,number,business_days_to_merge,number_of_commenters,number_of_comments
AUTOMATION,173,1.224025974025974,2.0,4.5491329479768785
COLLABORATOR,62,1.5508474576271187,2.596774193548387,7.17741935483871
CONTRIBUTOR,26,3.789473684210526,3.3846153846153846,12.653846153846153
MEMBER,236,2.976449275362319,2.902542372881356,8.389830508474576
NONE,3,,1.3333333333333333,2.3333333333333335
