type_of_contribution,number,business_days_to_merge,number_of_commenters,number_of_comments
AUTOMATION,171,0.7131410256410257,1.5555555555555556,3.590643274853801
COLLABORATOR,50,0.4846938775510204,2.4,4.5
CONTRIBUTOR,34,5.024193548387097,3.3823529411764706,12.205882352941176
MEMBER,241,3.9605582524271843,3.078838174273859,9.195020746887966
NONE,4,5.0,3.75,13.25
