type_of_contribution,number,business_days_to_merge,number_of_commenters,number_of_comments
AUTOMATION,177,0.71015625,1.5423728813559323,3.610169491525424
COLLABORATOR,50,0.4846938775510204,2.4,4.5
CONTRIBUTOR,31,5.025862068965517,3.3870967741935485,12.32258064516129
MEMBER,238,4.00615763546798,3.0714285714285716,9.163865546218487
NONE,4,5.0,3.75,13.25
