type_of_contribution,number,business_days_to_merge,number_of_commenters,number_of_comments
AUTOMATION,161,0.79421768707483,1.5217391304347827,3.7639751552795033
COLLABORATOR,58,0.49074074074074076,2.5344827586206895,5.879310344827586
CONTRIBUTOR,34,5.758333333333334,3.3823529411764706,13.588235294117647
MEMBER,245,3.7625570776255706,3.048979591836735,9.461224489795919
NONE,2,5.0,4.5,19.5
