type_of_contribution,number,business_days_to_merge,number_of_commenters,number_of_comments
AUTOMATION,180,0.7075757575757575,1.5444444444444445,3.577777777777778
COLLABORATOR,47,0.5916666666666667,2.404255319148936,4.702127659574468
CONTRIBUTOR,41,6.576388888888889,3.3902439024390243,12.975609756097562
MEMBER,228,4.048969072164948,3.0482456140350878,8.706140350877194
NONE,4,5.0,3.75,13.25
