type_of_contribution,number,business_days_to_merge,number_of_commenters,number_of_comments
AUTOMATION,174,1.2225806451612904,1.9885057471264367,4.528735632183908
COLLABORATOR,62,1.5444915254237288,2.596774193548387,7.209677419354839
CONTRIBUTOR,26,3.789473684210526,3.3846153846153846,12.653846153846153
MEMBER,235,2.938397129186603,2.931914893617021,8.497872340425532
NONE,3,,1.3333333333333333,2.3333333333333335
