type_of_contribution,number,business_days_to_merge,number_of_commenters,number_of_comments
AUTOMATION,162,0.6543103448275862,1.6975308641975309,4.061728395061729
COLLABORATOR,62,1.49364406779661,2.4838709677419355,6.612903225806452
CONTRIBUTOR,28,7.784090909090909,3.392857142857143,16.178571428571427
MEMBER,246,4.007352941176471,3.008130081300813,9.28048780487805
NONE,2,,1.0,2.0
