type_of_contribution,number,business_days_to_merge,number_of_commenters,number_of_comments
AUTOMATION,163,0.810374149659864,1.638036809815951,3.9263803680981595
COLLABORATOR,52,0.5127551020408163,2.423076923076923,6.019230769230769
CONTRIBUTOR,28,7.59375,3.5,16.857142857142858
MEMBER,255,3.6595394736842106,3.019607843137255,9.294117647058824
NONE,2,,1.0,2.0
