type_of_contribution,number,business_days_to_merge,number_of_commenters,number_of_comments
AUTOMATION,179,0.6137820512820513,1.4636871508379887,2.88268156424581
COLLABORATOR,48,1.827127659574468,2.3125,6.229166666666667
CONTRIBUTOR,35,4.053571428571429,3.142857142857143,10.514285714285714
MEMBER,234,3.6360837438423643,2.6837606837606836,8.401709401709402
NONE,4,,3.0,5.0
