type_of_contribution,number,business_days_to_merge,number_of_commenters,number_of_comments
AUTOMATION,158,1.1592465753424657,2.2974683544303796,4.493670886075949
COLLABORATOR,59,0.6419491525423728,2.610169491525424,6.305084745762712
CONTRIBUTOR,19,3.7666666666666666,3.3684210526315788,8.789473684210526
MEMBER,159,3.7409420289855073,2.911949685534591,7.8427672955974845
NONE,5,1.0,2.4,5.0
