type_of_contribution,number,business_days_to_merge,number_of_commenters,number_of_comments
AUTOMATION,178,0.7223926380368099,1.5449438202247192,3.595505617977528
COLLABORATOR,46,0.46111111111111114,2.4565217391304346,4.630434782608695
CONTRIBUTOR,34,5.185483870967742,3.411764705882353,12.235294117647058
MEMBER,238,4.063423645320197,3.092436974789916,8.878151260504202
NONE,4,5.0,3.75,13.25
