type_of_contribution,number,business_days_to_merge,number_of_commenters,number_of_comments
AUTOMATION,161,0.821551724137931,1.639751552795031,3.9565217391304346
COLLABORATOR,52,0.5127551020408163,2.423076923076923,6.019230769230769
CONTRIBUTOR,28,7.59375,3.5,16.142857142857142
MEMBER,257,4.036413043478261,3.0233463035019454,9.529182879377432
NONE,2,,1.0,2.0
